ID,glAccountNumber,userDefined1,userDefined2,journalEntryType,journalId,period,amount,amountCreditDebitIndicator,jeLineDescription,reportingAmountCurrency,transactionId,enteredBy,enteredDateTime,tags
12697,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2278,3/1/2026,52.15,D,Payroll Computer Checks,Z-US$,12715,sa,1/1/1900,mini:NetIncomeLoss
12698,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2278,3/1/2026,-1040.52,C,Payroll Computer Checks,Z-US$,12716,sa,1/1/1900,mini:PaymentOfAccountsPayable
12699,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2278,3/1/2026,1395.39,D,Payroll Computer Checks,Z-US$,12717,sa,1/1/1900,mini:NetIncomeLoss
12700,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2278,3/1/2026,-52.15,C,Payroll Computer Checks,Z-US$,12718,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12701,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2278,3/1/2026,-71.88,C,Payroll Computer Checks,Z-US$,12719,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12702,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2279,3/1/2026,-33.27,C,Payroll Computer Checks,Z-US$,12720,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12703,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2279,3/1/2026,-306.17,C,Payroll Computer Checks,Z-US$,12721,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12704,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2279,3/1/2026,-901.92,C,Payroll Computer Checks,Z-US$,12722,sa,1/1/1900,mini:PaymentOfAccountsPayable
12705,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2279,3/1/2026,-40.74,C,Payroll Computer Checks,Z-US$,12723,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12706,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2279,3/1/2026,17.2,D,Payroll Computer Checks,Z-US$,12724,sa,1/1/1900,mini:NetIncomeLoss
12707,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2279,3/1/2026,73.55,D,Payroll Computer Checks,Z-US$,12725,sa,1/1/1900,mini:NetIncomeLoss
12708,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2279,3/1/2026,-51.15,C,Payroll Computer Checks,Z-US$,12726,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12709,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2279,3/1/2026,1191.35,D,Payroll Computer Checks,Z-US$,12727,sa,1/1/1900,mini:NetIncomeLoss
12710,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2279,3/1/2026,51.15,D,Payroll Computer Checks,Z-US$,12728,sa,1/1/1900,mini:NetIncomeLoss
12711,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2280,3/1/2026,51.36,D,Payroll Computer Checks,Z-US$,12729,sa,1/1/1900,mini:NetIncomeLoss
12712,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2280,3/1/2026,12.01,D,Payroll Computer Checks,Z-US$,12730,sa,1/1/1900,mini:NetIncomeLoss
12713,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2280,3/1/2026,-50.61,C,Payroll Computer Checks,Z-US$,12731,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12714,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2280,3/1/2026,-16.91,C,Payroll Computer Checks,Z-US$,12732,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12715,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2280,3/1/2026,-167.49,C,Payroll Computer Checks,Z-US$,12733,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12716,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2280,3/1/2026,50.61,D,Payroll Computer Checks,Z-US$,12734,sa,1/1/1900,mini:NetIncomeLoss
12717,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2280,3/1/2026,-30,C,Payroll Computer Checks,Z-US$,12735,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12718,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2280,3/1/2026,833.33,D,Payroll Computer Checks,Z-US$,12736,sa,1/1/1900,mini:NetIncomeLoss
12719,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2280,3/1/2026,-682.3,C,Payroll Computer Checks,Z-US$,12737,sa,1/1/1900,mini:PaymentOfAccountsPayable
12720,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2281,3/1/2026,-50.3,C,Payroll Computer Checks,Z-US$,12738,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12721,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2281,3/1/2026,-23.83,C,Payroll Computer Checks,Z-US$,12739,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12722,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2281,3/1/2026,-496.68,C,Payroll Computer Checks,Z-US$,12740,sa,1/1/1900,mini:PaymentOfAccountsPayable
12723,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2281,3/1/2026,627.67,D,Payroll Computer Checks,Z-US$,12741,sa,1/1/1900,mini:NetIncomeLoss
12724,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2281,3/1/2026,9.03,D,Payroll Computer Checks,Z-US$,12742,sa,1/1/1900,mini:NetIncomeLoss
12725,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2281,3/1/2026,50.3,D,Payroll Computer Checks,Z-US$,12743,sa,1/1/1900,mini:NetIncomeLoss
12726,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2281,3/1/2026,38.6,D,Payroll Computer Checks,Z-US$,12744,sa,1/1/1900,mini:NetIncomeLoss
12727,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2281,3/1/2026,-16.87,C,Payroll Computer Checks,Z-US$,12745,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12728,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2281,3/1/2026,-137.92,C,Payroll Computer Checks,Z-US$,12746,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12729,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2282,3/1/2026,-28.22,C,Payroll Computer Checks,Z-US$,12747,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12730,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2282,3/1/2026,-289.4,C,Payroll Computer Checks,Z-US$,12748,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12731,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2282,3/1/2026,-51.99,C,Payroll Computer Checks,Z-US$,12749,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12732,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2282,3/1/2026,-105.45,C,Payroll Computer Checks,Z-US$,12750,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12733,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2282,3/1/2026,18.26,D,Payroll Computer Checks,Z-US$,12751,sa,1/1/1900,mini:NetIncomeLoss
12734,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2282,3/1/2026,-985.79,C,Payroll Computer Checks,Z-US$,12752,sa,1/1/1900,mini:PaymentOfAccountsPayable
12735,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2282,3/1/2026,1312.5,D,Payroll Computer Checks,Z-US$,12753,sa,1/1/1900,mini:NetIncomeLoss
12736,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2282,3/1/2026,78.1,D,Payroll Computer Checks,Z-US$,12754,sa,1/1/1900,mini:NetIncomeLoss
12737,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2282,3/1/2026,51.99,D,Payroll Computer Checks,Z-US$,12755,sa,1/1/1900,mini:NetIncomeLoss
12738,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2283,3/1/2026,10.62,D,Payroll Computer Checks,Z-US$,12756,sa,1/1/1900,mini:NetIncomeLoss
12739,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2283,3/1/2026,-125.95,C,Payroll Computer Checks,Z-US$,12757,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12740,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2283,3/1/2026,-594.12,C,Payroll Computer Checks,Z-US$,12758,sa,1/1/1900,mini:PaymentOfAccountsPayable
12741,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2283,3/1/2026,-51.01,C,Payroll Computer Checks,Z-US$,12759,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12742,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2283,3/1/2026,824.9,D,Payroll Computer Checks,Z-US$,12760,sa,1/1/1900,mini:NetIncomeLoss
12743,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2283,3/1/2026,-10.97,C,Payroll Computer Checks,Z-US$,12761,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12744,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2283,3/1/2026,51.01,D,Payroll Computer Checks,Z-US$,12762,sa,1/1/1900,mini:NetIncomeLoss
12745,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2283,3/1/2026,-149.86,C,Payroll Computer Checks,Z-US$,12763,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12746,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2283,3/1/2026,45.38,D,Payroll Computer Checks,Z-US$,12764,sa,1/1/1900,mini:NetIncomeLoss
12747,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2284,3/1/2026,-1094.33,C,Payroll Computer Checks,Z-US$,12765,sa,1/1/1900,mini:PaymentOfAccountsPayable
12748,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2284,3/1/2026,-399.12,C,Payroll Computer Checks,Z-US$,12766,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12749,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2284,3/1/2026,21.42,D,Payroll Computer Checks,Z-US$,12767,sa,1/1/1900,mini:NetIncomeLoss
12750,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2284,3/1/2026,1482.06,D,Payroll Computer Checks,Z-US$,12768,sa,1/1/1900,mini:NetIncomeLoss
12751,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2284,3/1/2026,-49.46,C,Payroll Computer Checks,Z-US$,12769,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12752,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2284,3/1/2026,51.58,D,Payroll Computer Checks,Z-US$,12770,sa,1/1/1900,mini:NetIncomeLoss
12753,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2284,3/1/2026,-52.14,C,Payroll Computer Checks,Z-US$,12771,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12754,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2284,3/1/2026,-51.58,C,Payroll Computer Checks,Z-US$,12772,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12755,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2284,3/1/2026,91.57,D,Payroll Computer Checks,Z-US$,12773,sa,1/1/1900,mini:NetIncomeLoss
12756,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2285,3/1/2026,-26.8,C,Payroll Computer Checks,Z-US$,12774,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12757,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2285,3/1/2026,726.51,D,Payroll Computer Checks,Z-US$,12775,sa,1/1/1900,mini:NetIncomeLoss
12758,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2285,3/1/2026,10.47,D,Payroll Computer Checks,Z-US$,12776,sa,1/1/1900,mini:NetIncomeLoss
12759,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2285,3/1/2026,-153.52,C,Payroll Computer Checks,Z-US$,12777,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12760,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2285,3/1/2026,44.74,D,Payroll Computer Checks,Z-US$,12778,sa,1/1/1900,mini:NetIncomeLoss
12761,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2285,3/1/2026,50.45,D,Payroll Computer Checks,Z-US$,12779,sa,1/1/1900,mini:NetIncomeLoss
12762,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2285,3/1/2026,-19.74,C,Payroll Computer Checks,Z-US$,12780,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12763,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2285,3/1/2026,-50.45,C,Payroll Computer Checks,Z-US$,12781,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12764,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2285,3/1/2026,-581.66,C,Payroll Computer Checks,Z-US$,12782,sa,1/1/1900,mini:PaymentOfAccountsPayable
12765,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2286,3/1/2026,-50.86,C,Payroll Computer Checks,Z-US$,12783,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12766,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2286,3/1/2026,-741.59,C,Payroll Computer Checks,Z-US$,12784,sa,1/1/1900,mini:PaymentOfAccountsPayable
12767,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2286,3/1/2026,-31.39,C,Payroll Computer Checks,Z-US$,12785,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12768,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2286,3/1/2026,1000,D,Payroll Computer Checks,Z-US$,12786,sa,1/1/1900,mini:NetIncomeLoss
12769,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2286,3/1/2026,-268.14,C,Payroll Computer Checks,Z-US$,12787,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12770,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2286,3/1/2026,14.43,D,Payroll Computer Checks,Z-US$,12788,sa,1/1/1900,mini:NetIncomeLoss
12771,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2286,3/1/2026,61.69,D,Payroll Computer Checks,Z-US$,12789,sa,1/1/1900,mini:NetIncomeLoss
12772,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2286,3/1/2026,50.86,D,Payroll Computer Checks,Z-US$,12790,sa,1/1/1900,mini:NetIncomeLoss
12773,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2286,3/1/2026,-35,C,Payroll Computer Checks,Z-US$,12791,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12774,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2287,3/1/2026,40.37,D,Payroll Computer Checks,Z-US$,12792,sa,1/1/1900,mini:NetIncomeLoss
12775,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2287,3/1/2026,-51.22,C,Payroll Computer Checks,Z-US$,12793,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12776,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2287,3/1/2026,-130.15,C,Payroll Computer Checks,Z-US$,12794,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12777,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2287,3/1/2026,-10.92,C,Payroll Computer Checks,Z-US$,12795,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12778,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2287,3/1/2026,-99.62,C,Payroll Computer Checks,Z-US$,12796,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12779,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2287,3/1/2026,51.22,D,Payroll Computer Checks,Z-US$,12797,sa,1/1/1900,mini:NetIncomeLoss
12780,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2287,3/1/2026,9.44,D,Payroll Computer Checks,Z-US$,12798,sa,1/1/1900,mini:NetIncomeLoss
12781,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2287,3/1/2026,-553.16,C,Payroll Computer Checks,Z-US$,12799,sa,1/1/1900,mini:PaymentOfAccountsPayable
12782,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2287,3/1/2026,744.04,D,Payroll Computer Checks,Z-US$,12800,sa,1/1/1900,mini:NetIncomeLoss
12783,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2288,3/1/2026,-53,C,Payroll Computer Checks,Z-US$,12801,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12784,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2288,3/1/2026,84.05,D,Payroll Computer Checks,Z-US$,12802,sa,1/1/1900,mini:NetIncomeLoss
12785,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2288,3/1/2026,51.4,D,Payroll Computer Checks,Z-US$,12803,sa,1/1/1900,mini:NetIncomeLoss
12786,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2288,3/1/2026,1360.72,D,Payroll Computer Checks,Z-US$,12804,sa,1/1/1900,mini:NetIncomeLoss
12787,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2288,3/1/2026,-45.82,C,Payroll Computer Checks,Z-US$,12805,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12788,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2288,3/1/2026,-383.07,C,Payroll Computer Checks,Z-US$,12806,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12789,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2288,3/1/2026,-51.4,C,Payroll Computer Checks,Z-US$,12807,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12790,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2288,3/1/2026,-982.53,C,Payroll Computer Checks,Z-US$,12808,sa,1/1/1900,mini:PaymentOfAccountsPayable
12791,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2288,3/1/2026,19.65,D,Payroll Computer Checks,Z-US$,12809,sa,1/1/1900,mini:NetIncomeLoss
12792,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2289,3/1/2026,-38.01,C,Payroll Computer Checks,Z-US$,12810,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12793,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2289,3/1/2026,1354.17,D,Payroll Computer Checks,Z-US$,12811,sa,1/1/1900,mini:NetIncomeLoss
12794,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2289,3/1/2026,-45.63,C,Payroll Computer Checks,Z-US$,12812,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12795,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2289,3/1/2026,-51.39,C,Payroll Computer Checks,Z-US$,12813,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12796,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2289,3/1/2026,-380.37,C,Payroll Computer Checks,Z-US$,12814,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12797,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2289,3/1/2026,-993.37,C,Payroll Computer Checks,Z-US$,12815,sa,1/1/1900,mini:PaymentOfAccountsPayable
12798,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2289,3/1/2026,51.39,D,Payroll Computer Checks,Z-US$,12816,sa,1/1/1900,mini:NetIncomeLoss
12799,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2289,3/1/2026,19.56,D,Payroll Computer Checks,Z-US$,12817,sa,1/1/1900,mini:NetIncomeLoss
12800,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2289,3/1/2026,83.65,D,Payroll Computer Checks,Z-US$,12818,sa,1/1/1900,mini:NetIncomeLoss
12801,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2290,3/1/2026,-25.54,C,Payroll Computer Checks,Z-US$,12819,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12802,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2290,3/1/2026,42.14,D,Payroll Computer Checks,Z-US$,12820,sa,1/1/1900,mini:NetIncomeLoss
12803,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2290,3/1/2026,-154.96,C,Payroll Computer Checks,Z-US$,12821,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12804,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2290,3/1/2026,9.86,D,Payroll Computer Checks,Z-US$,12822,sa,1/1/1900,mini:NetIncomeLoss
12805,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2290,3/1/2026,-18.52,C,Payroll Computer Checks,Z-US$,12823,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12806,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2290,3/1/2026,-50.39,C,Payroll Computer Checks,Z-US$,12824,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12807,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2290,3/1/2026,50.39,D,Payroll Computer Checks,Z-US$,12825,sa,1/1/1900,mini:NetIncomeLoss
12808,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2290,3/1/2026,-537.67,C,Payroll Computer Checks,Z-US$,12826,sa,1/1/1900,mini:PaymentOfAccountsPayable
12809,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2290,3/1/2026,684.69,D,Payroll Computer Checks,Z-US$,12827,sa,1/1/1900,mini:NetIncomeLoss
12810,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2291,3/1/2026,-783.55,C,Payroll Computer Checks,Z-US$,12828,sa,1/1/1900,mini:PaymentOfAccountsPayable
12811,000-2200-00,Payroll Deductions Payable,mini:AccountsPayable,UPRCC,2291,3/1/2026,-103.32,C,Payroll Computer Checks,Z-US$,12829,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12812,100-5170-00,Payroll Taxes - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2291,3/1/2026,13.84,D,Payroll Computer Checks,Z-US$,12830,sa,1/1/1900,mini:NetIncomeLoss
12813,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2291,3/1/2026,1007.42,D,Payroll Computer Checks,Z-US$,12831,sa,1/1/1900,mini:NetIncomeLoss
12814,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2291,3/1/2026,-171.45,C,Payroll Computer Checks,Z-US$,12832,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12815,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2291,3/1/2026,-22.12,C,Payroll Computer Checks,Z-US$,12833,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12816,200-5170-00,Payroll Taxes - Accounting,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2291,3/1/2026,59.18,D,Payroll Computer Checks,Z-US$,12834,sa,1/1/1900,mini:NetIncomeLoss
12817,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2291,3/1/2026,-51.88,C,Payroll Computer Checks,Z-US$,12835,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12818,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2291,3/1/2026,51.88,D,Payroll Computer Checks,Z-US$,12836,sa,1/1/1900,mini:NetIncomeLoss
12819,000-2150-00,Taxable Benefits Payable,mini:AccountsPayable,UPRCC,2292,3/1/2026,-51.89,C,Payroll Computer Checks,Z-US$,12837,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12820,000-2170-00,Federal Withholding Payable,mini:AccountsPayable,UPRCC,2292,3/1/2026,-262.61,C,Payroll Computer Checks,Z-US$,12838,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12821,100-5150-00,Employee Benefits - Administration,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2292,3/1/2026,51.89,D,Payroll Computer Checks,Z-US$,12839,sa,1/1/1900,mini:NetIncomeLoss
12822,000-2161-00,IL State Withholding Payable,mini:AccountsPayable,UPRCC,2292,3/1/2026,-21.09,C,Payroll Computer Checks,Z-US$,12840,sa,1/1/1900,mini:PurchasesInventoryForSaleOnAccount
12823,000-1110-00,Cash - Payroll,mini:CashAndCashEquivalents,UPRCC,2292,3/1/2026,-925.43,C,Payroll Computer Checks,Z-US$,12841,sa,1/1/1900,mini:PaymentOfAccountsPayable
12824,000-5100-00,Salaries and Wages,mini:SalesGeneralAndAdministrativeExpenses,UPRCC,2292,3/1/2026,1263.08,D,Payroll Computer Checks,Z-US$,12842,sa,1/1/1900,mini:NetIncomeLoss
